iteration,original,freq5,freq7,freq11,freq13,freq17,freq19,freq23,freq29,freq31
1030,89.700000,-40.722948,-54.977763,-77.208560,-84.397005,-89.655738,-87.539734,-74.189128,-35.624166,-19.567449
1031,89.700000,-41.973304,-56.523008,-78.740080,-85.567221,-89.377500,-86.216538,-70.355611,-27.986696,-10.962757
1032,89.700000,-43.213305,-58.040920,-80.177576,-86.594733,-88.844390,-84.586251,-66.154927,-20.117087,-2.254170
1033,89.700000,-44.442643,-59.530763,-81.519332,-87.477829,-88.057927,-82.654679,-61.608996,-12.080616,6.475781
1034,89.700000,-45.661015,-60.991818,-82.763745,-88.215035,-87.020356,-80.428701,-56.741544,-3.943940,15.144360
1035,89.700000,-46.868121,-62.423378,-83.909330,-88.805122,-85.734633,-77.916247,-51.577971,4.225449,23.669413
1036,89.700000,-48.063664,-63.824750,-84.954718,-89.247106,-84.204427,-75.126265,-46.145226,12.359789,31.970146
1037,89.700000,-49.247347,-65.195258,-85.898662,-89.540250,-82.434100,-72.068694,-40.471661,20.391610,39.967891
1038,89.700000,-50.418879,-66.534237,-86.740033,-89.684065,-80.428701,-68.754423,-34.586884,28.254291,47.586853
1039,89.700000,-51.577971,-67.841041,-87.477829,-89.678311,-78.193948,-65.195258,-28.521607,35.882614,54.754825
1040,89.700000,-52.724337,-69.115038,-88.111166,-89.522998,-75.736215,-61.403875,-22.307483,43.213305,61.403875
1041,89.700000,-53.857694,-70.355611,-88.639290,-89.218384,-73.062509,-57.393781,-15.976942,50.185559,67.470989
1042,89.700000,-54.977763,-71.562161,-89.061570,-88.764978,-70.180456,-53.179257,-9.563021,56.741544,72.898667
1043,89.700000,-56.084266,-72.734104,-89.377500,-88.163536,-67.098273,-48.775315,-3.099193,62.826880,77.635469
1044,89.700000,-57.176932,-73.870874,-89.586705,-87.415060,-63.824750,-44.197643,3.380809,68.391093,81.636506
1045,89.700000,-58.255490,-74.971920,-89.688934,-86.520800,-60.369222,-39.462544,9.843168,73.388030,84.863857
1046,89.700000,-59.319674,-76.036711,-89.684065,-85.482247,-56.741544,-34.586884,16.254157,77.776242,87.286936
1047,89.700000,-60.369222,-77.064731,-89.572104,-84.301132,-52.952058,-29.588031,22.580320,81.519332,88.882781
1048,89.700000,-61.403875,-78.055483,-89.353185,-82.979425,-49.011573,-24.483789,28.788642,84.586251,89.636266
1049,89.700000,-62.423378,-79.008488,-89.027569,-81.519332,-44.931324,-19.292338,34.846723,86.951562,89.540250
1050,89.700000,-63.427478,-79.923285,-88.595644,-79.923285,-40.722948,-14.032172,40.722948,88.595644,88.595644
1051,89.700000,-64.415929,-80.799432,-88.057927,-78.193948,-36.398444,-8.722024,46.386650,89.504861,86.811400
1052,89.700000,-65.388486,-81.636506,-87.415060,-76.334205,-31.970146,-3.380809,51.808271,89.671672,84.204427
1053,89.700000,-66.344909,-82.434100,-86.667811,-74.347157,-27.450680,1.972447,56.959519,89.094692,80.799432
1054,89.700000,-67.284963,-83.191830,-85.817071,-72.236117,-22.852934,7.318678,61.813509,87.778707,76.628686
1055,89.700000,-68.208415,-83.909330,-84.863857,-70.004608,-18.190020,12.638841,66.344909,85.734633,71.731714
1056,89.700000,-69.115038,-84.586251,-83.809306,-67.656349,-13.475235,17.913985,70.530072,82.979425,66.154927
1057,89.700000,-70.004608,-85.222267,-82.654679,-65.195258,-8.722024,23.125323,74.347157,79.535937,59.951176
1058,89.700000,-70.876905,-85.817071,-81.401353,-62.625438,-3.943940,28.254291,77.776242,75.432729,53.179257
1059,89.700000,-71.731714,-86.370374,-80.050826,-59.951176,0.845390,33.282621,80.799432,70.703837,45.903347
1060,89.700000,-72.568824,-86.881910,-78.604709,-57.176932,5.632310,38.192402,83.400951,65.388486,38.192402
1061,89.700000,-73.388030,-87.351430,-77.064731,-54.307332,10.403168,42.966148,85.567221,59.530763,30.119501
1062,89.700000,-74.189128,-87.778707,-75.432729,-51.347162,15.144360,47.586853,87.286936,53.179257,21.761151
1063,89.700000,-74.971920,-88.163536,-73.710653,-48.301358,19.842366,52.038061,88.551124,46.386650,13.196566
1064,89.700000,-75.736215,-88.505729,-71.900559,-45.175001,24.483789,56.303915,89.353185,39.209284,4.506915
1065,89.700000,-76.481823,-88.805122,-70.004608,-41.973304,29.055392,60.369222,89.688934,31.706693,-4.225449
1066,89.700000,-77.208560,-89.061570,-68.025064,-38.701607,33.544141,64.219503,89.556619,23.941108,-12.917767
1067,89.700000,-77.916247,-89.274948,-65.964291,-35.365366,37.937233,67.841041,88.956931,15.976942,-21.487662
1068,89.700000,-78.604709,-89.445153,-63.824750,-31.970146,42.222143,71.220939,87.892998,7.880252,-29.853913
1069,89.700000,-79.273777,-89.572104,-61.608996,-28.521607,46.386650,74.347157,86.370374,-0.281800,-37.937233
1070,89.700000,-79.923285,-89.655738,-59.319674,-25.025502,50.418879,77.208560,84.397005,-8.441516,-45.661015
1071,89.700000,-80.553074,-89.696016,-56.959519,-21.487662,54.307332,79.794956,81.983189,-16.531212,-52.952058
1072,89.700000,-81.162987,-89.692918,-54.531348,-17.913985,58.040920,82.097133,79.141523,-24.483789,-59.741265
1073,89.700000,-81.752874,-89.646444,-52.038061,-14.310433,61.608996,84.106891,75.886837,-32.233282,-65.964291
1074,89.700000,-82.322590,-89.556619,-49.482635,-10.683015,65.001386,85.817071,72.236117,-39.715413,-71.562161
1075,89.700000,-82.871994,-89.423485,-46.868121,-7.037781,68.208415,87.221582,68.208415,-46.868121,-76.481823
1076,89.700000,-83.400951,-89.247106,-44.197643,-3.380809,71.220939,88.315421,63.824750,-53.632077,-80.676651
1077,89.700000,-83.909330,-89.027569,-41.474387,0.281800,74.030366,89.094692,59.108000,-59.951176,-84.106891
1078,89.700000,-84.397005,-88.764978,-38.701607,3.943940,76.628686,89.556619,54.082780,-65.773005,-86.740033
1079,89.700000,-84.863857,-88.459461,-35.882614,7.599503,79.008488,89.699557,48.775315,-71.049272,-88.551124
1080,89.700000,-85.309770,-88.111166,-33.020772,11.242391,81.162987,89.522998,43.213305,-75.736215,-89.522998
1081,89.700000,-85.734633,-87.720262,-30.119501,14.866530,83.086038,89.027569,37.425774,-79.794956,-89.646444
1082,89.700000,-86.138344,-87.286936,-27.182264,18.465876,84.772158,88.215035,31.442929,-83.191830,-88.920295
1083,89.700000,-86.520800,-86.811400,-24.212568,22.034426,86.216538,87.088291,25.295990,-85.898662,-87.351430
1084,89.700000,-86.881910,-86.293882,-21.213960,25.566228,87.415060,85.651350,19.017038,-87.892998,-84.954718
1085,89.700000,-87.221582,-85.734633,-18.190020,29.055392,88.364307,83.909330,12.638841,-89.158298,-81.752874
1086,89.700000,-87.539734,-85.133924,-15.144360,32.496100,89.061570,81.868435,6.194684,-89.684065,-77.776242
1087,89.700000,-87.836286,-84.492045,-12.080616,35.882614,89.504861,79.535937,-0.281800,-89.465939,-73.062509
1088,89.700000,-88.111166,-83.809306,-9.002446,39.209284,89.692918,76.920141,-6.756814,-88.505729,-67.656349
1089,89.700000,-88.364307,-83.086038,-5.913526,42.470564,89.625202,74.030366,-13.196566,-86.811400,-61.608996
1090,89.700000,-88.595644,-82.322590,-2.817545,45.661015,89.301908,70.876905,-19.567449,-84.397005,-54.977763
1091,89.700000,-88.805122,-81.519332,0.281800,48.775315,88.723958,67.470989,-25.836214,-81.282571,-47.825494
1092,89.700000,-88.992689,-80.676651,3.380809,51.808271,87.892998,63.824750,-31.970146,-77.493931,-40.219974
1093,89.700000,-89.158298,-79.794956,6.475781,54.754825,86.811400,59.951176,-37.937233,-73.062509,-32.233282
1094,89.700000,-89.301908,-78.874673,9.563021,57.610063,85.482247,55.864064,-43.706336,-68.025064,-23.941108
1095,89.700000,-89.423485,-77.916247,12.638841,60.369222,83.909330,51.577971,-49.247347,-62.423378,-15.422040
1096,89.700000,-89.522998,-76.920141,15.699568,63.027702,82.097133,47.108164,-54.531348,-56.303915,-6.756814
1097,89.700000,-89.600422,-75.886837,18.741549,65.581069,80.050826,42.470564,-59.530763,-49.717434,1.972447
1098,89.700000,-89.655738,-74.816835,21.761151,68.025064,77.776242,37.681690,-64.219503,-42.718567,10.683015
1099,89.700000,-89.688934,-73.710653,24.754768,70.355611,75.279869,32.758598,-68.573096,-35.365366,19.292338
1100,89.700000,-89.700000,-72.568824,27.718824,72.568824,72.568824,27.718824,-72.568824,-27.718824,27.718824
1101,89.700000,-89.688934,-71.391902,30.649782,74.661012,69.650840,22.580320,-76.185834,-19.842366,35.882614
1102,89.700000,-89.655738,-70.180456,33.544141,76.628686,66.534237,17.361387,-79.405249,-11.801323,43.706336
1103,89.700000,-89.600422,-68.935070,36.398444,78.468563,63.227902,12.080616,-82.210267,-3.662393,51.115845
1104,89.700000,-89.522998,-67.656349,39.209284,80.177576,59.741265,6.756814,-84.586251,4.506915,58.040920
1105,89.700000,-89.423485,-66.344909,41.973304,81.752874,56.084266,1.408946,-86.520800,12.638841,64.415929
1106,89.700000,-89.301908,-65.001386,44.687204,83.191830,52.267336,-3.943940,-88.003819,20.665932,70.180456
1107,89.700000,-89.158298,-63.626428,47.347742,84.492045,48.301358,-9.282779,-89.027569,28.521607,75.279869
1108,89.700000,-88.992689,-62.220702,49.951743,85.651350,44.197643,-14.588554,-89.586705,36.140707,79.665839
1109,89.700000,-88.805122,-60.784885,52.496096,86.667811,39.967891,-19.842366,-89.678311,43.460035,83.296802
1110,89.700000,-88.595644,-59.319674,54.977763,87.539734,35.624166,-25.025502,-89.301908,50.418879,86.138344
1111,89.700000,-88.364307,-57.825777,57.393781,88.265663,31.178853,-30.119501,-88.459461,56.959519,88.163536
1112,89.700000,-88.111166,-56.303915,59.741265,88.844390,26.644630,-35.106218,-87.155366,63.027702,89.353185
1113,89.700000,-87.836286,-54.754825,62.017411,89.274948,22.034426,-39.967891,-85.396430,68.573096,89.696016
1114,89.700000,-87.539734,-53.179257,64.219503,89.556619,17.361387,-44.687204,-83.191830,73.549704,89.188781
1115,89.700000,-87.221582,-51.577971,66.344909,89.688934,12.638841,-49.247347,-80.553074,77.916247,87.836286
1116,89.700000,-86.881910,-49.951743,68.391093,89.671672,7.880252,-53.632077,-77.493931,81.636506,85.651350
1117,89.700000,-86.520800,-48.301358,70.355611,89.504861,3.099193,-57.825777,-74.030366,84.679622,82.654679
1118,89.700000,-86.138344,-46.627616,72.236117,89.188781,-1.690705,-61.813509,-70.180456,87.020356,78.874673
1119,89.700000,-85.734633,-44.931324,74.030366,88.723958,-6.475781,-65.581069,-65.964291,88.639290,74.347157
1120,89.700000,-85.309770,-43.213305,75.736215,88.111166,-11.242391,-69.115038,-61.403875,89.522998,69.115038
1121,89.700000,-84.863857,-41.474387,77.351627,87.351430,-15.976942,-72.402828,-56.523008,89.664148,63.227902
1122,89.700000,-84.397005,-39.715413,78.874673,86.446014,-20.665932,-75.432729,-51.347162,89.061570,56.741544
1123,89.700000,-83.909330,-37.937233,80.303535,85.396430,-25.295990,-78.193948,-45.903347,87.720262,49.717434
1124,89.700000,-83.400951,-36.140707,81.636506,84.204427,-29.853913,-80.676651,-40.219974,85.651350,42.222143
1125,89.700000,-82.871994,-34.326704,82.871994,82.871994,-34.326704,-82.871994,-34.326704,82.871994,34.326704
1126,89.700000,-82.322590,-32.496100,84.008525,81.401353,-38.701607,-84.772158,-28.254291,79.405249,26.105944
1127,89.700000,-81.752874,-30.649782,85.044741,79.794956,-42.966148,-86.370374,-22.034426,75.279869,17.637773
1128,89.700000,-81.162987,-28.788642,85.979404,78.055483,-47.108164,-87.660951,-15.699568,70.530072,9.002446
1129,89.700000,-80.553074,-26.913580,86.811400,76.185834,-51.115845,-88.639290,-9.282779,65.195258,0.281800
1130,89.700000,-79.923285,-25.025502,87.539734,74.189128,-54.977763,-89.301908,-2.817545,59.319674,-8.441516
1131,89.700000,-79.273777,-23.125323,88.163536,72.068694,-58.682903,-89.646444,3.662393,52.952058,-17.084830
1132,89.700000,-78.604709,-21.213960,88.682062,69.828068,-62.220702,-89.671672,10.123218,46.145226,-25.566228
1133,89.700000,-77.916247,-19.292338,89.094692,67.470989,-65.581069,-89.377500,16.531212,38.955638,-33.805330
1134,89.700000,-77.208560,-17.361387,89.400934,65.001386,-68.754423,-88.764978,22.852934,31.442929,-41.724052
1135,89.700000,-76.481823,-15.422040,89.600422,62.423378,-71.731714,-87.836286,29.055392,23.669413,-49.247347
1136,89.700000,-75.736215,-13.475235,89.692918,59.741265,-74.504452,-86.594733,35.106218,15.699568,-56.303915
1137,89.700000,-74.971920,-11.521914,89.678311,56.959519,-77.064731,-85.044741,40.973833,7.599503,-62.826880
1138,89.700000,-74.189128,-9.563021,89.556619,54.082780,-79.405249,-83.191830,46.627616,-0.563598,-68.754423
1139,89.700000,-73.388030,-7.599503,89.327987,51.115845,-81.519332,-81.042601,52.038061,-8.722024,-74.030366
1140,89.700000,-72.568824,-5.632310,88.992689,48.063664,-83.400951,-78.604709,57.176932,-16.808104,-78.604709
1141,89.700000,-71.731714,-3.662393,88.551124,44.931324,-85.044741,-75.886837,62.017411,-24.754768,-82.434100
1142,89.700000,-70.876905,-1.690705,88.003819,41.724052,-86.446014,-72.898667,66.534237,-32.496100,-85.482247
1143,89.700000,-70.004608,0.281800,87.351430,38.447195,-87.600774,-69.650840,70.703837,-39.967891,-87.720262
1144,89.700000,-69.115038,2.254170,86.594733,35.106218,-88.505729,-66.154927,74.504452,-47.108164,-89.126935
1145,89.700000,-68.208415,4.225449,85.734633,31.706693,-89.158298,-62.423378,77.916247,-53.857694,-89.688934
1146,89.700000,-67.284963,6.194684,84.772158,28.254291,-89.556619,-58.469485,80.921416,-60.160496,-89.400934
1147,89.700000,-66.344909,8.160924,83.708456,24.754768,-89.699557,-54.307332,83.504277,-65.964291,-88.265663
1148,89.700000,-65.388486,10.123218,82.544797,21.213960,-89.586705,-49.951743,85.651350,-71.220939,-86.293882
1149,89.700000,-64.415929,12.080616,81.282571,17.637773,-89.218384,-45.418232,87.351430,-75.886837,-83.504277
1150,89.700000,-63.427478,14.032172,79.923285,14.032172,-88.595644,-40.722948,88.595644,-79.923285,-79.923285
1151,89.700000,-62.423378,15.976942,78.468563,10.403168,-87.720262,-35.882614,89.377500,-83.296802,-75.584845
1152,89.700000,-61.403875,17.913985,76.920141,6.756814,-86.594733,-30.914470,89.692918,-85.979404,-70.530072
1153,89.700000,-60.369222,19.842366,75.279869,3.099193,-85.222267,-25.836214,89.540250,-87.948843,-64.806872
1154,89.700000,-59.319674,21.761151,73.549704,-0.563598,-83.606779,-20.665932,88.920295,-89.188781,-58.469485
1155,89.700000,-58.255490,23.669413,71.731714,-4.225449,-81.752874,-15.422040,87.836286,-89.688934,-51.577971
1156,89.700000,-57.176932,25.566228,69.828068,-7.880252,-79.665839,-10.123218,86.293882,-89.445153,-44.197643
1157,89.700000,-56.084266,27.450680,67.841041,-11.521914,-77.351627,-4.788338,84.301132,-88.459461,-36.398444
1158,89.700000,-54.977763,29.321856,65.773005,-15.144360,-74.816835,0.563598,81.868435,-86.740033,-28.254291
1159,89.700000,-53.857694,31.178853,63.626428,-18.741549,-72.068694,5.913526,79.008488,-84.301132,-19.842366
1160,89.700000,-52.724337,33.020772,61.403875,-22.307483,-69.115038,11.242391,75.736215,-81.162987,-11.242391
1161,89.700000,-51.577971,34.846723,59.108000,-25.836214,-65.964291,16.531212,72.068694,-77.351627,-2.535870
1162,89.700000,-50.418879,36.655822,56.741544,-29.321856,-62.625438,21.761151,68.025064,-72.898667,6.194684
1163,89.700000,-49.247347,38.447195,54.307332,-32.758598,-59.108000,26.913580,63.626428,-67.841041,14.866530
1164,89.700000,-48.063664,40.219974,51.808271,-36.140707,-55.422007,31.970146,58.895742,-62.220702,23.397483
1165,89.700000,-46.868121,41.973304,49.247347,-39.462544,-51.577971,36.912838,53.857694,-56.084266,31.706693
1166,89.700000,-45.661015,43.706336,46.627616,-42.718567,-47.586853,41.724052,48.538576,-49.482635,39.715413
1167,89.700000,-44.442643,45.418232,43.952206,-45.903347,-43.460035,46.386650,42.966148,-42.470564,47.347742
1168,89.700000,-43.213305,47.108164,41.224313,-49.011573,-39.209284,50.884025,37.169490,-35.106218,54.531348
1169,89.700000,-41.973304,48.775315,38.447195,-52.038061,-34.846723,55.200157,31.178853,-27.450680,61.198149
1170,89.700000,-40.722948,50.418879,35.624166,-54.977763,-30.384791,59.319674,25.025502,-19.567449,67.284963
1171,89.700000,-39.462544,52.038061,32.758598,-57.825777,-25.836214,63.227902,18.741549,-11.521914,72.734104
1172,89.700000,-38.192402,53.632077,29.853913,-60.577353,-21.213960,66.910921,12.359789,-3.380809,77.493931
1173,89.700000,-36.912838,55.200157,26.913580,-63.227902,-16.531212,70.355611,5.913526,4.788338,81.519332
1174,89.700000,-35.624166,56.741544,23.941108,-65.773005,-11.801323,73.549704,-0.563598,12.917767,84.772158
1175,89.700000,-34.326704,58.255490,20.940049,-68.208415,-7.037781,76.481823,-7.037781,20.940049,87.221582
1176,89.700000,-33.020772,59.741265,17.913985,-70.530072,-2.254170,79.141523,-13.475235,28.788642,88.844390
1177,89.700000,-31.706693,61.198149,14.866530,-72.734104,2.535870,81.519332,-19.842366,36.398444,89.625202
1178,89.700000,-30.384791,62.625438,11.801323,-74.816835,7.318678,83.606779,-26.105944,43.706336,89.556619
1179,89.700000,-29.055392,64.022442,8.722024,-76.774792,12.080616,85.396430,-32.233282,50.651702,88.639290
1180,89.700000,-27.718824,65.388486,5.632310,-78.604709,16.808104,86.881910,-38.192402,57.176932,86.881910
1181,89.700000,-26.375417,66.722908,2.535870,-80.303535,21.487662,88.057927,-43.952206,63.227902,84.301132
1182,89.700000,-25.025502,68.025064,-0.563598,-81.868435,26.105944,88.920295,-49.482635,68.754423,80.921416
1183,89.700000,-23.669413,69.294323,-3.662393,-83.296802,30.649782,89.465939,-54.754825,73.710653,76.774792
1184,89.700000,-22.307483,70.530072,-6.756814,-84.586251,35.106218,89.692918,-59.741265,78.055483,71.900559
1185,89.700000,-20.940049,71.731714,-9.843168,-85.734633,39.462544,89.600422,-64.415929,81.752874,66.344909
1186,89.700000,-19.567449,72.898667,-12.917767,-86.740033,43.706336,89.188781,-68.754423,84.772158,60.160496
1187,89.700000,-18.190020,74.030366,-15.976942,-87.600774,47.825494,88.459461,-72.734104,87.088291,53.405930
1188,89.700000,-16.808104,75.126265,-19.017038,-88.315421,51.808271,87.415060,-76.334205,88.682062,46.145226
1189,89.700000,-15.422040,76.185834,-22.034426,-88.882781,55.643310,86.059299,-79.535937,89.540250,38.447195
1190,89.700000,-14.032172,77.208560,-25.025502,-89.301908,59.319674,84.397005,-82.322590,89.655738,30.384791
1191,89.700000,-12.638841,78.193948,-27.986696,-89.572104,62.826880,82.434100,-84.679622,89.027569,22.034426
1192,89.700000,-11.242391,79.141523,-30.914470,-89.692918,66.154927,80.177576,-86.594733,87.660951,13.475235
1193,89.700000,-9.843168,80.050826,-33.805330,-89.664148,69.294323,77.635469,-88.057927,85.567221,4.788338
1194,89.700000,-8.441516,80.921416,-36.655822,-89.485842,72.236117,74.816835,-89.061570,82.763745,-3.943940
1195,89.700000,-7.037781,81.752874,-39.462544,-89.158298,74.971920,71.731714,-89.600422,79.273777,-12.638841
1196,89.700000,-5.632310,82.544797,-42.222143,-88.682062,77.493931,68.391093,-89.671672,75.126265,-21.213960
1197,89.700000,-4.225449,83.296802,-44.931324,-88.057927,79.794956,64.806872,-89.274948,70.355611,-29.588031
1198,89.700000,-2.817545,84.008525,-47.586853,-87.286936,81.868435,60.991818,-88.412320,65.001386,-37.681690
1199,89.700000,-1.408946,84.679622,-50.185559,-86.370374,83.708456,56.959519,-87.088291,59.108000,-45.418232
1200,89.700000,0.000000,85.309770,-52.724337,-85.309770,85.309770,52.724337,-85.309770,52.724337,-52.724337
1201,89.700000,1.408946,85.898662,-55.200157,-84.106891,86.667811,48.301358,-83.086038,45.903347,-59.530763
1202,89.700000,2.817545,86.446014,-57.610063,-82.763745,87.778707,43.706336,-80.428701,38.701607,-65.773005
1203,89.700000,4.225449,86.951562,-59.951176,-81.282571,88.639290,38.955638,-77.351627,31.178853,-71.391902
1204,89.700000,5.632310,87.415060,-62.220702,-79.665839,89.247106,34.066185,-73.870874,23.397483,-76.334205
1205,89.700000,7.037781,87.836286,-64.415929,-77.916247,89.600422,29.055392,-70.004608,15.422040,-80.553074
1206,89.700000,8.441516,88.215035,-66.534237,-76.036711,89.698229,23.941108,-65.773005,7.318678,-84.008525
1207,89.700000,9.843168,88.551124,-68.573096,-74.030366,89.540250,18.741549,-61.198149,-0.845390,-86.667811
1208,89.700000,11.242391,88.844390,-70.530072,-71.900559,89.126935,13.475235,-56.303915,-9.002446,-88.505729
1209,89.700000,12.638841,89.094692,-72.402828,-69.650840,88.459461,8.160924,-51.115845,-17.084830,-89.504861
1210,89.700000,14.032172,89.301908,-74.189128,-67.284963,87.539734,2.817545,-45.661015,-25.025502,-89.655738
1211,89.700000,15.422040,89.465939,-75.886837,-64.806872,86.370374,-2.535870,-39.967891,-32.758598,-88.956931
1212,89.700000,16.808104,89.586705,-77.493931,-62.220702,84.954718,-7.880252,-34.066185,-40.219974,-87.415060
1213,89.700000,18.190020,89.664148,-79.008488,-59.530763,83.296802,-13.196566,-27.986696,-47.347742,-85.044741
1214,89.700000,19.567449,89.698229,-80.428701,-56.741544,81.401353,-18.465876,-21.761151,-54.082780,-81.868435
1215,89.700000,20.940049,89.688934,-81.752874,-53.857694,79.273777,-23.669413,-15.422040,-60.369222,-77.916247
1216,89.700000,22.307483,89.636266,-82.979425,-50.884025,76.920141,-28.788642,-9.002446,-66.154927,-73.225631
1217,89.700000,23.669413,89.540250,-84.106891,-47.825494,74.347157,-33.805330,-2.535870,-71.391902,-67.841041
1218,89.700000,25.025502,89.400934,-85.133924,-44.687204,71.562161,-38.701607,3.943940,-76.036711,-61.813509
1219,89.700000,26.375417,89.218384,-86.059299,-41.474387,68.573096,-43.460035,10.403168,-80.050826,-55.200157
1220,89.700000,27.718824,88.992689,-86.881910,-38.192402,65.388486,-48.063664,16.808104,-83.400951,-48.063664
1221,89.700000,29.055392,88.723958,-87.600774,-34.846723,62.017411,-52.496096,23.125323,-86.059299,-40.471661
1222,89.700000,30.384791,88.412320,-88.215035,-31.442929,58.469485,-56.741544,29.321856,-88.003819,-32.496100
1223,89.700000,31.706693,88.057927,-88.723958,-27.986696,54.754825,-60.784885,35.365366,-89.218384,-24.212568
1224,89.700000,33.020772,87.660951,-89.126935,-24.483789,50.884025,-64.611720,41.224313,-89.692918,-15.699568
1225,89.700000,34.326704,87.221582,-89.423485,-20.940049,46.868121,-68.208415,46.868121,-89.423485,-7.037781
1226,89.700000,35.624166,86.740033,-89.613254,-17.361387,42.718567,-71.562161,52.267336,-88.412320,1.690705
1227,89.700000,36.912838,86.216538,-89.696016,-13.753771,38.447195,-74.661012,57.393781,-86.667811,10.403168
1228,89.700000,38.192402,85.651350,-89.671672,-10.123218,34.066185,-77.493931,62.220702,-84.204427,19.017038
1229,89.700000,39.462544,85.044741,-89.540250,-6.475781,29.588031,-80.050826,66.722908,-81.042601,27.450680
1230,89.700000,40.722948,84.397005,-89.301908,-2.817545,25.025502,-82.322590,70.876905,-77.208560,35.624166
1231,89.700000,41.973304,83.708456,-88.956931,0.845390,20.391610,-84.301132,74.661012,-72.734104,43.460035
1232,89.700000,43.213305,82.979425,-88.505729,4.506915,15.699568,-85.979404,78.055483,-67.656349,50.884025
1233,89.700000,44.442643,82.210267,-87.948843,8.160924,10.962757,-87.351430,81.042601,-62.017411,57.825777
1234,89.700000,45.661015,81.401353,-87.286936,11.801323,6.194684,-88.412320,83.606779,-55.864064,64.219503
1235,89.700000,46.868121,80.553074,-86.520800,15.422040,1.408946,-89.158298,85.734633,-49.247347,70.004608
1236,89.700000,48.063664,79.665839,-85.651350,19.017038,-3.380809,-89.586705,87.415060,-42.222143,75.126265
1237,89.700000,49.247347,78.740080,-84.679622,22.580320,-8.160924,-89.696016,88.639290,-34.846723,79.535937
1238,89.700000,50.418879,77.776242,-83.606779,26.105944,-12.917767,-89.485842,89.400934,-27.182264,83.191830
1239,89.700000,51.577971,76.774792,-82.434100,29.588031,-17.637773,-88.956931,89.696016,-19.292338,86.059299
1240,89.700000,52.724337,75.736215,-81.162987,33.020772,-22.307483,-88.111166,89.522998,-11.242391,88.111166
1241,89.700000,53.857694,74.661012,-79.794956,36.398444,-26.913580,-86.951562,88.882781,-3.099193,89.327987
1242,89.700000,54.977763,73.549704,-78.331642,39.715413,-31.442929,-85.482247,87.778707,5.069713,89.698229
1243,89.700000,56.084266,72.402828,-76.774792,42.966148,-35.882614,-83.708456,86.216538,13.196566,89.218384
1244,89.700000,57.176932,71.220939,-75.126265,46.145226,-40.219974,-81.636506,84.204427,21.213960,87.892998
1245,89.700000,58.255490,70.004608,-73.388030,49.247347,-44.442643,-79.273777,81.752874,29.055392,85.734633
1246,89.700000,59.319674,68.754423,-71.562161,52.267336,-48.538576,-76.628686,78.874673,36.655822,82.763745
1247,89.700000,60.369222,67.470989,-69.650840,55.200157,-52.496096,-73.710653,75.584845,43.952206,79.008488
1248,89.700000,61.403875,66.154927,-67.656349,58.040920,-56.303915,-70.530072,71.900559,50.884025,74.504452
1249,89.700000,62.423378,64.806872,-65.581069,60.784885,-59.951176,-67.098273,67.841041,57.393781,69.294323
1250,89.700000,63.427478,63.427478,-63.427478,63.427478,-63.427478,-63.427478,63.427478,63.427478,63.427478
1251,89.700000,64.415929,62.017411,-61.198149,65.964291,-66.722908,-59.530763,58.682903,68.935070,56.959519
1252,89.700000,65.388486,60.577353,-58.895742,68.391093,-69.828068,-55.422007,53.632077,73.870874,49.951743
1253,89.700000,66.344909,59.108000,-56.523008,70.703837,-72.734104,-51.115845,48.301358,78.193948,42.470564
1254,89.700000,67.284963,57.610063,-54.082780,72.898667,-75.432729,-46.627616,42.718567,81.868435,34.586884
1255,89.700000,68.208415,56.084266,-51.577971,74.971920,-77.916247,-41.973304,36.912838,84.863857,26.375417
1256,89.700000,69.115038,54.531348,-49.011573,76.920141,-80.177576,-37.169490,30.914470,87.155366,17.913985
1257,89.700000,70.004608,52.952058,-46.386650,78.740080,-82.210267,-32.233282,24.754768,88.723958,9.282779
1258,89.700000,70.876905,51.347162,-43.706336,80.428701,-84.008525,-27.182264,18.465876,89.556619,0.563598
1259,89.700000,71.731714,49.717434,-40.973833,81.983189,-85.567221,-22.034426,12.080616,89.646444,-8.160924
1260,89.700000,72.568824,48.063664,-38.192402,83.400951,-86.881910,-16.808104,5.632310,88.992689,-16.808104
1261,89.700000,73.388030,46.386650,-35.365366,84.679622,-87.948843,-11.521914,-0.845390,87.600774,-25.295990
1262,89.700000,74.189128,44.687204,-32.496100,85.817071,-88.764978,-6.194684,-7.318678,85.482247,-33.544141
1263,89.700000,74.971920,42.966148,-29.588031,86.811400,-89.327987,-0.845390,-13.753771,82.654679,-41.474387
1264,89.700000,75.736215,41.224313,-26.644630,87.660951,-89.636266,4.506915,-20.117087,79.141523,-49.011573
1265,89.700000,76.481823,39.462544,-23.669413,88.364307,-89.688934,9.843168,-26.375417,74.971920,-56.084266
1266,89.700000,77.208560,37.681690,-20.665932,88.920295,-89.485842,15.144360,-32.496100,70.180456,-62.625438
1267,89.700000,77.916247,35.882614,-17.637773,89.327987,-89.027569,20.391610,-38.447195,64.806872,-68.573096
1268,89.700000,78.604709,34.066185,-14.588554,89.586705,-88.315421,25.566228,-44.197643,58.895742,-73.870874
1269,89.700000,79.273777,32.233282,-11.521914,89.696016,-87.351430,30.649782,-49.717434,52.496096,-78.468563
1270,89.700000,79.923285,30.384791,-8.441516,89.655738,-86.138344,35.624166,-54.977763,45.661015,-82.322590
